Page,OriginalDate,DaysSinceStart,Prompt
1430,2008-11-30,265,FPI: COMBAT OPERANDI -> TEMPORAL REPLICSIMILE
1431,2008-11-30,265,Next.
1432,2008-11-30,265,Next.
1433,2008-11-30,265,Next.
1434,2008-12-02,267,NB: Enter dollhouse.
1435,2008-12-02,267,NB: Enter studio door.
1436,2008-12-02,267,HD+NB: AGGRESS
1437,2008-12-03,268,PFPI: Join battle.
1438,2008-12-03,268,Next.
1439,2008-12-05,270,HD+NB: DUAL AGGRESSION -> STRIPTEASE
1440,2008-12-05,270,Next.
1441,2008-12-05,270,Next.
1442,2008-12-05,270,PS+ZAD+Death: Move anchor toward PI.
1443,2008-12-05,270,Next.
1444,2008-12-05,270,Check on combs again.
1445,2008-12-05,270,MK+FAD: Take brawl into doll house pantry.
1446,2008-12-06,271,Heroes: Reach final level.
1447,2008-12-06,271,Heroes: Turn crank.
1448,2008-12-06,271,PI: COMB RAVE -> ANCHORS AWAY
1449,2008-12-06,271,MK: Smash Suckle Amphora over FAD's head.
1450,2008-12-06,271,Next.
1451,2008-12-06,271,MK: Replace Amphora with a new receptacle.
1452,2008-12-06,271,DMK: COMB RAVE -> FILL 'EM WITH DAYLIGHT
1453,2008-12-08,273,PI: Throw anchor overboard.
1454,2008-12-08,273,Next.
1455,2008-12-08,273,Next.
1456,2008-12-08,273,Next.
1457,2008-12-08,273,Next.
1458,2008-12-08,273,MM: Flee into dollhouse and wear corset.
1459,2008-12-08,273,Next.
1460,2008-12-08,273,Next.
1461,2008-12-10,275,"HD: Loosen scale bodice, ascend to attic."
1462,2008-12-10,275,MM: AGGRESS
1463,2008-12-10,275,Next.
1464,2008-12-10,275,Next.
1465,2008-12-11,276,DMK: Fill 'em with daylight already!
1466,2008-12-11,276,Next.
1467,2008-12-11,276,Next.
1468,2008-12-12,277,Comb report?
1469,2008-12-12,277,Fill HD and NB's suckle receptacles.
1470,2008-12-12,277,MM: Aggress more vigorously.
1471,2008-12-12,277,HD: Return to dollhouse.
1472,2008-12-12,277,HD: COMB RAVE -> ROLLING THUNDER
1473,2008-12-12,277,Next.
1474,2008-12-12,277,Next.
1475,2008-12-12,277,Next.
1476,2008-12-13,278,NB: CHAIN ATTACK
1477,2008-12-13,278,NB: COMB RAVE -> HIGHLY FLAMMABLE CASE OF THE VAPORS
1478,2008-12-13,278,Next.
1479,2008-12-13,278,Next.
1480,2008-12-15,280,Next.
1481,2008-12-16,281,NB: Finish her.
1482,2008-12-16,281,Next.
1483,2008-12-16,281,Next.
1484,2008-12-17,282,AD: Enjoy Life.
1485,2008-12-17,282,Next.
1486,2008-12-18,283,GPI: DEUS EX SEWING MACHINA
1487,2008-12-18,283,Next.
1488,2008-12-18,283,Next.
1489,2008-12-18,283,GPI: Sew universe back together.
1490,2008-12-18,283,Next.
1491,2008-12-18,283,Next.
1492,2008-12-19,284,FAD: Wield machine gun against MK.
1493,2008-12-19,284,MK: Don MM's corset.
1494,2008-12-19,284,FAD: Fire.
1495,2008-12-19,284,Next.
1496,2008-12-19,284,Next.
1497,2008-12-19,284,Next.
1498,2008-12-19,284,Next.
1499,2008-12-20,285,HD: Get brush and palette.
1500,2008-12-20,285,HD: Paint keyholes on locks.
1501,2008-12-20,285,HD: Unlock door.
1502,2008-12-20,285,Next.
1503,2008-12-20,285,Next.
1504,2008-12-20,285,Next.
1505,2008-12-20,285,Next.
1506,2008-12-21,286,HD+NB: Ascend stairs.
1507,2008-12-21,286,Heroes: Turn crank.
1508,2008-12-21,286,Next.
1509,2008-12-21,286,Next.
1510,2008-12-23,288,NB: Retrieve sunglasses.
1511,2008-12-23,288,HD+NB: Ascend stairs.
1512,2008-12-23,288,PS: Remove chronoscope from wheel.
1513,2008-12-23,288,Next.
1514,2008-12-23,288,Next.
1515,2008-12-23,288,FAD: COMBAT OPERANDI -> BELLY OF THE WHALE
1516,2008-12-23,288,MK: BATTLE TECHNIQUE -> EXTORTION
1517,2008-12-23,288,Next.
1518,2008-12-23,288,Next.
1519,2008-12-23,288,Next.
1520,2008-12-25,290,Thug: Lower Pryglass to reveal a black ring around eye.
1521,2008-12-25,290,Next.
1522,2008-12-25,290,Next.
1523,2008-12-25,290,Next.
1524,2008-12-25,290,AD+Sonhearst: Become vigilante superheroes out of grief.
1525,2008-12-25,290,FAD: Punch Death in snout to establish superiority.
1526,2008-12-25,290,Next.
1527,2008-12-26,291,PS: Give scope to PI.
1528,2008-12-26,291,PI: Attach scope to sniper rifle.
1529,2008-12-26,291,Next.
1530,2008-12-26,291,Next.
1531,2008-12-26,291,PI: Zoom in.
1532,2008-12-26,291,PI: Look around universe with scope.
1533,2008-12-26,291,Next.
1534,2008-12-28,293,"PS: FOR THE LOVE OF GPI, SAVE THAT GLORIOUS BUST!"
1535,2008-12-28,293,Next.
1536,2008-12-28,293,Next.
1537,2008-12-28,293,Next.
1538,2008-12-28,293,Next.
1539,2008-12-29,294,HD: Flip switch.
1540,2008-12-29,294,Next.
1541,2008-12-29,294,Next.
1542,2008-12-29,294,Heroes: Descend (ascend?) other side of cathedral.
1543,2008-12-29,294,Next.
1544,2008-12-29,294,FMK: Tighten brassier making you small enough to exit door.
1545,2008-12-29,294,Next.
1546,2008-12-31,296,PI: Aim at DMK.
1547,2008-12-31,296,PI: Fire!
1548,2008-12-31,296,Next.
1549,2008-12-31,296,Next.
1550,2009-01-01,297,ZAD: COMBAT OPERANDI -> CHECK YO'SELF JONAH
1551,2009-01-01,297,Next.
1552,2009-01-01,297,Next.
1553,2009-01-01,297,Next.
1554,2009-01-01,297,Next.
1555,2009-01-01,297,Next.
1556,2009-01-02,298,AD: Become Punisher Ace Dick.
1557,2009-01-02,298,AD+Bathearst: Fight crime.
1558,2009-01-02,298,AD: Spin Wheel of Life.
1559,2009-01-02,298,Next.
1560,2009-01-03,299,Heroes: Enter Gutterpipe.
1561,2009-01-03,299,Gentlemen: Aggress foppishly.
1562,2009-01-03,299,FMK: Tighten brassier.
1563,2009-01-03,299,Next.
1564,2009-01-03,299,Next.
1565,2009-01-03,299,Next.
1566,2009-01-03,299,Next.
1567,2009-01-05,301,AD: Go hunting.
1568,2009-01-05,301,Next.
1569,2009-01-05,301,AD: Ford river.
1570,2009-01-05,301,Next.
1571,2009-01-05,301,Next.
1572,2009-01-05,301,Next.
1573,2009-01-05,301,PI: Keep up heavy shelling of DMK with that cannon!
1574,2009-01-05,301,Next.
1575,2009-01-05,301,"Meanwhile, in the afterlife..."
1576,2009-01-07,303,AD: Lament Life.
1577,2009-01-07,303,Next.
1578,2009-01-07,303,Next.
1579,2009-01-07,303,AD: Dig up stump.
1580,2009-01-07,303,Next.
1581,2009-01-07,303,Next.
1582,2009-01-07,303,Comb status.
1583,2009-01-08,304,Next.
1584,2009-01-08,304,Next.
1585,2009-01-08,304,AD: Punch Death in snout to establish infuriation.
1586,2009-01-08,304,Next.
1587,2009-01-08,304,Next.
1588,2009-01-08,304,Fill PFPI's Suckle Receptacle.
1589,2009-01-16,312,PFPI: COMB RAVE: TEMPORAL REPLICOLLISION
1590,2009-01-16,312,Next.
1591,2009-01-16,312,Next.
1592,2009-01-16,312,Next.
1593,2009-01-16,312,Next.
1594,2009-01-16,312,FFPI: COMB RAVE: TEMPORAL REPLICOLLISION
1595,2009-01-16,312,Next.
1596,2009-01-16,312,Next.
1597,2009-01-16,312,Next.
1598,2009-01-18,314,Collide.
1599,2009-01-18,314,Next.
1600,2009-01-18,314,AD: Have tearful reunion with Bathearst.
1601,2009-01-18,314,Next.
1602,2009-01-18,314,Next.
1603,2009-01-18,314,Next.
1604,2009-01-20,316,PI: Snipe weak spot.
1605,2009-01-20,316,Next.
1606,2009-01-20,316,Death: Appraise Bonehead's mortality.
1607,2009-01-20,316,Higgs Bonehead: Target weak spot with kamikaze attack.
1608,2009-01-20,316,PI: Give PS Chronoscope.
1609,2009-01-20,316,Next.
1610,2009-01-20,316,PS: Turn wheel.
1611,2009-01-20,316,Next.
1612,2009-01-20,316,PS: Throw your hat down in...
1613,2009-01-20,316,PI: Go pick up huge barrel.
1614,2009-01-21,317,Heroes: Aggress DMMK.
1615,2009-01-21,317,Next.
1616,2009-01-21,317,Next.
1617,2009-01-22,318,HD+NB+Whores: Aggress DMMK.
1618,2009-01-22,318,Next.
1619,2009-01-22,318,Next.
1620,2009-01-23,319,PI: Check ripeness.
1621,2009-01-23,319,Next.
1622,2009-01-23,319,Meanwhile in the Speakeasy...
1623,2009-01-23,319,Next.
1624,2009-01-23,319,Patrons: Head to brothel.
1625,2009-01-23,319,Patrons: Enter dollhouse.
1626,2009-01-23,319,Next.
1627,2009-01-25,321,Gentlemen: Aggress DMMK.
1628,2009-01-25,321,Next.
1629,2009-01-25,321,Highbrow: LV. 4 HOOPTECH -> DMMK KATAMARI BALL
1630,2009-01-25,321,Next.
1631,2009-01-25,321,DMMK: Tighten drawstrings.
1632,2009-01-25,321,Next.
1633,2009-01-25,321,Comb report.
1634,2009-01-25,321,Next.
1635,2009-01-25,321,Fan report.
1636,2009-01-25,321,Pickle report.
1637,2009-01-25,321,Next.
1638,2009-01-25,321,Next.
1639,2009-01-25,321,PS: Turn wheel 90 degrees.
1640,2009-01-25,321,Next.
1641,2009-01-25,321,PS: Turn wheel 180 degrees.
1642,2009-01-25,321,Next.
1643,2009-01-27,323,PS: Right universe.
1644,2009-01-27,323,Next.
1645,2009-01-27,323,DMMK: Ascend(Descend?) into the Game of Life.
1646,2009-01-27,323,Next.
1647,2009-01-27,323,Next.
1648,2009-01-27,323,Everyone: Exit Life.
1649,2009-01-27,323,Next.
1650,2009-01-27,323,Everyone: Exit Afterlife.
1651,2009-01-29,325,Next.
1652,2009-01-29,325,Hatless Man: Drink Ink of Squid Pro Quo.
1653,2009-01-29,325,Next.
1654,2009-01-29,325,Thugs: Prostrate thyselves before savior.
1655,2009-01-29,325,DMMK: Tighten drawstrings yet again.
1656,2009-01-29,325,Next.
1657,2009-01-29,325,Next.
1658,2009-01-30,326,Death: Greet new visitors.
1659,2009-01-30,326,Death: Beg visitors to stay.
1660,2009-01-30,326,Next.
1661,2009-01-30,326,PS: Get ye ink flask.
1662,2009-01-31,327,Next.
1663,2009-01-31,327,Next.
1664,2009-01-31,327,Next.
1665,2009-02-02,329,Next.
1666,2009-02-02,329,Next.
1667,2009-02-02,329,Next.
1668,2009-02-03,330,NB+HD:Get sucked into event horizon in more elongated manner
1669,2009-02-03,330,Next.
1670,2009-02-03,330,Next.
1671,2009-02-03,330,NB: Put on sunglasses.
1672,2009-02-03,330,Next.
1673,2009-02-03,330,DMK: LV. 99 CODDLETECH -> THORNSWOGGLE
1674,2009-02-03,330,Next.
1675,2009-02-03,330,Next.
1676,2009-02-05,332,Death and company: LV. 3 HIPPOTECH: THE HUNGER
1677,2009-02-05,332,Next.
1678,2009-02-07,334,Hippo Inspectors: Ascend to Godhead.
1679,2009-02-07,334,Next.
1680,2009-02-07,334,PIs: TEMPORAL REPLICSIMILE AD INFINITUM
1681,2009-02-07,334,Next.
1682,2009-02-07,334,Next.
1683,2009-02-08,335,Next.
1684,2009-02-08,335,HD+NB: Land already.
1685,2009-02-08,335,Next.
1686,2009-02-08,335,Next.
1687,2009-02-08,335,Next.
1688,2009-02-08,335,Next.
1689,2009-02-08,335,Next.
1690,2009-02-08,335,Next.
1691,2009-02-08,335,Next.
1692,2009-02-08,335,Next.
1693,2009-02-08,335,Next.
1694,2009-02-10,337,Weasel King: Survey Kingdom.
1695,2009-02-10,337,Next.
1696,2009-02-12,339,Recap Part 2!
1697,2009-02-13,340,Next.
1698,2009-02-13,340,Next.
1699,2009-02-13,340,PI: Tickle BRIER OF CRUELTY.
1700,2009-02-13,340,PI: TICKLETECH -> LV. 1 FEATHERMEDDLE
1701,2009-02-13,340,Next.
1702,2009-02-14,341,PS: CATCH IT!!!
1703,2009-02-14,341,PS: Slash brier.
1704,2009-02-14,341,Next.
1705,2009-02-14,341,Next.
1706,2009-02-14,341,FINAL COMB STATUS
1707,2009-02-15,342,PS: Fill Suckle Receptacle.
1708,2009-02-15,342,PS: SEPULCHRITUDE
1709,2009-02-15,342,Next.
1710,2009-02-15,342,Next.
1711,2009-02-19,346,PS: RIGHTEOUS AGGRESSION
1712,2009-02-19,346,Next.
1713,2009-02-21,348,Death: Secure doors.
1714,2009-02-21,348,Next.
1715,2009-02-21,348,Next.
1716,2009-02-21,348,AD: LV. 99 BELLY OF THE WHALE: BLOWHOLE SWANSONG
1717,2009-02-21,348,Next.
1718,2009-02-21,348,Next.
1719,2009-02-21,348,AD: Close door.
1720,2009-02-21,348,Next.
1721,2009-02-22,349,Angels: Escape via Hawking radiation.
1722,2009-02-22,349,Next.
1723,2009-02-22,349,Next.
1724,2009-02-22,349,Next.
1725,2009-02-22,349,DS: SERAPHIMIC DYNAMEIS -> CHERUBUM'S RUSH
1726,2009-02-22,349,Next.
1727,2009-02-22,349,Hatless man: Retrieve HAT.
1728,2009-02-22,349,Next.
1729,2009-02-23,350,DS: Grant PS a boon.
1730,2009-02-23,350,Next.
1731,2009-02-23,350,PS: Load weapon.
1732,2009-02-23,350,PS: LV. 98 SLEUTH DIPLOMACY -> POISON PEN LETTER
1733,2009-02-23,350,Next.
1734,2009-02-23,350,Next.
1735,2009-02-25,352,Next.
1736,2009-02-25,352,PS: LV. 99 SLEUTH DIPLOMACY -> PAX PROBLISCUM
1737,2009-02-25,352,Next.
1738,2009-02-25,352,Next.
1739,2009-02-25,352,Next.
1740,2009-02-27,354,BHMK: Tighten drawstrings.
1741,2009-02-27,354,Next.
1742,2009-02-27,354,DMK: LADDER TO HELL
1743,2009-02-27,354,MSPA readers: React to update.
1744,2009-02-27,354,MSPA readers: Never mind. Continue.
1745,2009-02-27,354,Next.
1746,2009-02-27,354,Devil: Prod damned with FORK.
1747,2009-02-27,354,Next.
1748,2009-02-27,354,Next.
1749,2009-02-27,354,PI: Navigate with sextant.
1750,2009-02-27,354,Next.
1751,2009-02-27,354,PI: Plot a new course.
1752,2009-02-27,354,Next.
1753,2009-03-01,356,Weasel King: Ride Mount Lardass like mechanical bull.
1754,2009-03-01,356,Next.
1755,2009-03-01,356,Weasel King: Commune with arbitor.
1756,2009-03-01,356,PS: FINAL FLIP OUT
1757,2009-03-02,357,Next.
1758,2009-03-02,357,Next.
1759,2009-03-02,357,Next.
1760,2009-03-02,357,Next.
1761,2009-03-02,357,Next.
1762,2009-03-04,359,Next.
1763,2009-03-04,359,Next.
1764,2009-03-04,359,Next.
1765,2009-03-04,359,Next.
1766,2009-03-04,359,BHMK: Tighten drawstrings to limit.
1767,2009-03-04,359,BHMK: Retrieve arms from crannies and fissures.
1768,2009-03-04,359,Next.
1769,2009-03-04,359,Next.
1770,2009-03-04,359,Next.
1771,2009-03-04,359,Next.
1772,2009-03-05,360,Next.
1773,2009-03-05,360,Next.
1774,2009-03-05,360,PI: Fire at moon.
1775,2009-03-05,360,Next.
1776,2009-03-05,360,Next.
1777,2009-03-05,360,Next.
1778,2009-03-05,360,Next.
1779,2009-03-06,361,Next.
1780,2009-03-06,361,Next.
1781,2009-03-06,361,Next.
1782,2009-03-06,361,Next.
1783,2009-03-06,361,Next.
1784,2009-03-06,361,Next.
1785,2009-03-06,361,PI: Steer universe.
1786,2009-03-06,361,Next.
1787,2009-03-07,362,Next.
1788,2009-03-07,362,Next.
1789,2009-03-07,362,Next.
1790,2009-03-07,362,Next.
1791,2009-03-07,362,DS: AGGRESS SEEDPOD
1792,2009-03-07,362,DMK: DEFENSIVE GLOWER
1793,2009-03-07,362,Next.
1794,2009-03-07,362,PI: Flip wheel one last time.
1795,2009-03-07,362,Next.
1796,2009-03-07,362,Next.
1797,2009-03-07,362,Next.
1798,2009-03-07,362,Next.
1799,2009-03-07,362,Next.
1800,2009-03-07,362,Next.
1801,2009-03-07,362,Next.
1802,2009-03-07,362,Next.
1803,2009-03-09,364,Next.
1804,2009-03-09,364,Everyone: BRACE FOR IMPACT.
1805,2009-03-09,364,Next.
1806,2009-03-09,364,Next.
1807,2009-03-09,364,Next.
1808,2009-03-09,364,Next.
1809,2009-03-09,364,Next.
1810,2009-03-09,364,Next.
1811,2009-03-09,364,Next.
1812,2009-03-09,364,Next.
1813,2009-03-09,364,Next.
1814,2009-03-09,364,Next.
1815,2009-03-09,364,Next.
1816,2009-03-09,364,Next.
1817,2009-03-09,364,Next.
1818,2009-03-09,364,Next.
1819,2009-03-09,364,Next.
1820,2009-03-09,364,PS+AD+PI: Land in a hard boiled manner.
1821,2009-03-09,364,Pose as a team 'cause shit j...
1822,2009-03-09,364,Next.
1823,2009-03-10,365,AD: Get MEGATON KEY.
1824,2009-03-10,365,Next.
1825,2009-03-10,365,PS+AD+PI: VICTORY DANCE!
1826,2009-03-10,365,Next.
1827,2009-03-10,365,Quickly retrieve arms from approaching light.
1828,2009-03-10,365,Next.
1829,2009-03-10,365,Next.
1830,2009-03-10,365,Next.
1831,2009-03-10,365,Next.
1832,2009-03-10,365,Next.
1833,2009-03-10,365,Next.
1834,2009-03-10,365,Next.
1835,2009-03-10,365,Next.
1836,2009-03-10,365,Next.
1837,2009-03-10,365,Everyone: Get in flivver.
1838,2009-03-10,365,Next.
1839,2009-03-10,365,Exit.
1840,2009-03-10,365,Thanks for playing!
1841,2009-03-16,371,EPILOGUE
1842,2009-03-16,371,EPILOGUE -> Next.
1843,2009-03-16,371,EPILOGUE -> Next.
1844,2009-03-16,371,EPILOGUE -> Next.
1845,2009-03-16,371,EPILOGUE -> Next.
1846,2009-03-16,371,EPILOGUE -> Next.
1847,2009-03-16,371,EPILOGUE -> Next.
1848,2009-03-18,373,EPILOGUE -> Next.
1849,2009-03-18,373,EPILOGUE -> Next.
1850,2009-03-20,375,EPILOGUE -> Next.
1851,2009-03-23,378,EPILOGUE -> Next.
1852,2009-03-23,378,EPILOGUE -> Next.
1853,2009-03-23,378,EPILOGUE -> Next.
1854,2009-03-23,378,EPILOGUE -> Next.
1855,2009-03-23,378,EPILOGUE -> Next.
1856,2009-03-25,380,EPILOGUE -> Next.
1857,2009-03-25,380,EPILOGUE -> Next.
1858,2009-03-25,380,EPILOGUE -> Next.
1859,2009-03-25,380,EPILOGUE -> Next.
1860,2009-03-25,380,EPILOGUE -> Next.
1861,2009-03-25,380,EPILOGUE -> Next.
1862,2009-03-26,381,EPILOGUE -> Next.
1863,2009-03-26,381,EPILOGUE -> Next.
1864,2009-03-26,381,EPILOGUE -> Next.
1865,2009-03-26,381,EPILOGUE -> Next.
1866,2009-03-26,381,EPILOGUE -> Next.
1867,2009-03-26,381,EPILOGUE -> Next.
1868,2009-03-26,381,EPILOGUE -> Next.
1869,2009-03-28,383,EPILOGUE -> Next.
1870,2009-03-28,383,EPILOGUE -> Next.
1871,2009-03-28,383,EPILOGUE -> Next.
1872,2009-03-28,383,EPILOGUE -> Next.
1873,2009-03-28,383,EPILOGUE -> Next.
1874,2009-03-30,385,EPILOGUE -> Next.
1875,2009-04-01,387,EPILOGUE -> Next.
1876,2009-04-01,387,EPILOGUE -> Next.
1877,2009-04-01,387,EPILOGUE -> Next.
1878,2009-04-01,387,EPILOGUE -> Next.
1879,2009-04-01,387,EPILOGUE -> Next.
1880,2009-04-02,388,MK: Exit afterlife.
1881,2009-04-02,388,Next.
1882,2009-04-02,388,Next.
1883,2009-04-04,390,GPI: Fondly regard creation.
1884,2009-04-04,390,Next.
1885,2009-04-04,390,Next.
1886,2009-04-04,390,Next.
1887,2009-04-04,390,Next.
1888,2009-04-05,391,Next.
1889,2009-04-07,393,Next.
1890,2009-04-07,393,Answer phone.
1891,2009-04-07,393,Hang up.
1892,2009-04-07,393,Pose as a team. The world is real.
